#		column(i)		row(j)			I_y
0		0		-0.1216
1		0		0.89236
2		0		-0.94696
3		0		-0.23832
4		0		0.99995
5		0		-0.61055
6		0		0.80401
7		0		-0.97688
8		0		-0.27026
9		0		0.997
10		0		-0.63368
11		0		0.78882
12		0		-0.98996
13		0		-0.28374
14		0		0.98668
15		0		-0.60893
16		0		0.90152
17		0		-0.68971
18		0		0.80105
19		0		-0.96238
20		0		-0.24015
21		0		0.99999
22		0		-0.60227
23		0		0.81278
24		0		-0.967
25		0		-0.26194
26		0		0.99901
27		0		-0.62178
28		0		0.79751
29		0		-0.98183
30		0		-0.27106
31		0		0.99608
32		0		-0.63513
33		0		0.78628
34		0		-0.99275
35		0		-0.26576
36		0		0.99344
37		0		-0.6503
38		0		0.68468
39		0		-0.98387
40		0		0.16941
41		0		0.99026
42		0		-0.8862
43		0		-0.17178
44		0		0.99863
45		0		-0.59281
46		0		0.81573
47		0		-0.97488
48		0		-0.26337
49		0		0.99741
50		0		-0.63293
51		0		0.78486
52		0		-0.99305
53		0		-0.29184
54		0		0.98041
55		0		-0.68421
56		0		0.68542
57		0		-0.99501
58		0		0.16583
59		0		0.99568
60		0		-0.87313
61		0		-0.14787
62		0		0.997
63		0		-0.58568
64		0		0.81923
65		0		-0.97575
66		0		-0.25807
67		0		0.99813
68		0		-0.59693
69		0		0.8737
70		0		-0.80728
71		0		0.7781
72		0		-0.75671
73		0		0.82068
74		0		-0.85929
75		0		0.60783
76		0		-0.99815
77		0		0.2678
78		0		0.96965
79		0		-0.81229
80		0		0.59382
81		0		-0.99871
82		0		0.18096
83		0		0.87505
84		0		-0.99274
85		0		-0.22475
86		0		0.99991
87		0		-0.88677
88		0		-0.42969
89		0		0.38541
90		0		0.96782
91		0		-0.77509
92		0		0.67945
93		0		-0.97425
94		0		0.30364
95		0		0.9934
96		0		-0.78058
97		0		0.63625
98		0		-0.99726
99		0		0.27091
100		0		0.97419
101		0		-0.80473
102		0		0.61031
103		0		-0.9999
104		0		0.25037
105		0		0.96518
106		0		-0.79121
107		0		0.7003
108		0		-0.89364
109		0		0.61496
110		0		-0.99008
111		0		0.28114
112		0		0.98506
113		0		-0.80257
114		0		0.60545
115		0		-0.99974
116		0		0.18397
117		0		0.89178
118		0		-0.98854
119		0		-0.16766
120		0		0.98218
121		0		-0.68335
122		0		0.65096
123		0		-0.99407
124		0		0.26515
125		0		0.99195
126		0		-0.78827
127		0		0.63275
128		0		-0.99668
129		0		0.2679
130		0		0.98014
131		0		-0.80225
132		0		0.61638
133		0		-0.9995
134		0		0.2552
135		0		0.97164
136		0		-0.7867
137		0		0.70624
138		0		-0.88817
139		0		0.62226
140		0		-0.9883
141		0		0.28907
142		0		0.98807
143		0		-0.78796
144		0		0.62808
145		0		-0.9986
146		0		0.26419
147		0		0.96625
148		0		-0.81497
149		0		0.59874
150		0		-0.99987
151		0		0.23041
152		0		0.9543
153		0		-0.84191
154		0		0.56833
155		0		-0.99415
156		0		0.12755
157		0		0.82116
158		0		-0.99233
159		0		0.19612
160		0		0.98615
161		0		-0.89152
162		0		-0.19324
163		0		0.99965
164		0		-0.60234
165		0		0.80744
166		0		-0.97727
167		0		-0.26861
168		0		0.99695
169		0		-0.63283
170		0		0.79016
171		0		-0.98981
172		0		-0.2829
173		0		0.9864
174		0		-0.60832
175		0		0.90159
176		0		-0.69004
177		0		0.80019
178		0		-0.9645
179		0		-0.24278
180		0		0.99999
181		0		-0.60647
182		0		0.80901
183		0		-0.97263
184		0		-0.26676
185		0		0.99783
186		0		-0.63396
187		0		0.77948
188		0		-0.9947
189		0		-0.33484
190		0		0.94182
191		0		-0.90191
192		0		-0.30022
193		0		0.52567
194		0		0.99633
195		0		-0.8087
196		0		0.58361
197		0		-0.99674
198		0		0.068839
199		0		0.52759

0		1		0.7717
1		1		-0.57073
2		1		0.57818
3		1		-0.97382
4		1		-0.055806
5		1		0.96648
6		1		-0.54257
7		1		0.54914
8		1		-0.99581
9		1		-0.087487
10		1		0.93766
11		1		-0.56852
12		1		0.52605
13		1		-0.9999
14		1		-0.11599
15		1		0.8123
16		1		-0.46877
17		1		0.92685
18		1		-0.51637
19		1		0.61005
20		1		-0.96735
21		1		-0.041609
22		1		0.97426
23		1		-0.52772
24		1		0.56812
25		1		-0.98548
26		1		-0.075539
27		1		0.95589
28		1		-0.55377
29		1		0.54133
30		1		-0.99842
31		1		-0.084133
32		1		0.93319
33		1		-0.5702
34		1		0.499
35		1		-0.99063
36		1		-0.032515
37		1		0.96448
38		1		-0.75467
39		1		-0.27438
40		1		0.94573
41		1		-0.34062
42		1		0.68498
43		1		-0.94546
44		1		-0.020035
45		1		0.97448
46		1		-0.52746
47		1		0.56197
48		1		-0.99427
49		1		-0.078844
50		1		0.93958
51		1		-0.57193
52		1		0.50611
53		1		-0.99524
54		1		-0.10924
55		1		0.86571
56		1		-0.7511
57		1		-0.20405
58		1		0.84419
59		1		-0.28371
60		1		0.72355
61		1		-0.93363
62		1		-0.00043752
63		1		0.97761
64		1		-0.52335
65		1		0.56099
66		1		-0.99606
67		1		-0.080183
68		1		0.92766
69		1		-0.53945
70		1		0.55541
71		1		-0.72435
72		1		0.77163
73		1		-0.53583
74		1		0.57146
75		1		-0.92881
76		1		0.098766
77		1		0.99052
78		1		-0.55863
79		1		0.53029
80		1		-0.97619
81		1		0.034168
82		1		0.93256
83		1		-0.67591
84		1		0.35089
85		1		-0.9604
86		1		0.3129
87		1		0.74127
88		1		-0.90897
89		1		0.73637
90		1		-0.78596
91		1		0.61569
92		1		-0.77862
93		1		0.15094
94		1		0.99644
95		1		-0.5043
96		1		0.57797
97		1		-0.94016
98		1		0.08901
99		1		0.99336
100		1		-0.55301
101		1		0.5401
102		1		-0.96823
103		1		0.055037
104		1		0.97208
105		1		-0.59683
106		1		0.53022
107		1		-0.91644
108		1		0.5061
109		1		-0.83298
110		1		0.12647
111		1		0.99992
112		1		-0.53501
113		1		0.54834
114		1		-0.96381
115		1		0.036463
116		1		0.95378
117		1		-0.67311
118		1		0.349
119		1		-0.95265
120		1		0.27853
121		1		0.75383
122		1		-0.96659
123		1		0.033577
124		1		0.99245
125		1		-0.50362
126		1		0.5672
127		1		-0.93668
128		1		0.080209
129		1		0.99748
130		1		-0.54785
131		1		0.54648
132		1		-0.96052
133		1		0.060396
134		1		0.98215
135		1		-0.58656
136		1		0.53518
137		1		-0.90579
138		1		0.51724
139		1		-0.82388
140		1		0.13732
141		1		0.9999
142		1		-0.52018
143		1		0.56746
144		1		-0.95066
145		1		0.081942
146		1		0.98506
147		1		-0.56999
148		1		0.52358
149		1		-0.97693
150		1		0.034766
151		1		0.96581
152		1		-0.61481
153		1		0.48592
154		1		-0.9881
155		1		-0.01063
156		1		0.94366
157		1		-0.76878
158		1		-0.35424
159		1		0.98374
160		1		-0.37976
161		1		0.65474
162		1		-0.95077
163		1		-0.042699
164		1		0.96893
165		1		-0.53986
166		1		0.55004
167		1		-0.99629
168		1		-0.085088
169		1		0.93691
170		1		-0.56641
171		1		0.52858
172		1		-0.99995
173		1		-0.11332
174		1		0.81018
175		1		-0.46669
176		1		0.92547
177		1		-0.51713
178		1		0.60683
179		1		-0.97118
180		1		-0.045663
181		1		0.9706
182		1		-0.5342
183		1		0.56015
184		1		-0.99151
185		1		-0.082564
186		1		0.94483
187		1		-0.57436
188		1		0.50444
189		1		-0.99576
190		1		-0.16902
191		1		0.85621
192		1		-0.67569
193		1		0.97202
194		1		-0.57871
195		1		0.50324
196		1		-0.9725
197		1		0.0051808
198		1		0.96488
199		1		-0.45915

0		2		-0.17383
1		2		0.95596
2		2		-0.57122
3		2		0.57751
4		2		-0.94535
5		2		-0.024263
6		2		0.95596
7		2		-0.61908
8		2		0.52167
9		2		-0.98715
10		2		-0.065958
11		2		0.9069
12		2		-0.6376
13		2		0.53519
14		2		-0.98639
15		2		-0.14469
16		2		0.065096
17		2		0.35191
18		2		0.99961
19		2		-0.51827
20		2		0.60419
21		2		-0.93058
22		2		-0.0044957
23		2		0.96923
24		2		-0.5982
25		2		0.54285
26		2		-0.96783
27		2		-0.044646
28		2		0.94129
29		2		-0.62629
30		2		0.52005
31		2		-0.99185
32		2		-0.052636
33		2		0.91647
34		2		-0.65551
35		2		0.38948
36		2		-0.94008
37		2		0.30749
38		2		0.89056
39		2		-0.90531
40		2		0.029659
41		2		0.9999
42		2		-0.50313
43		2		0.60665
44		2		-0.93128
45		2		-0.0042792
46		2		0.96163
47		2		-0.60466
48		2		0.53605
49		2		-0.98306
50		2		-0.055885
51		2		0.91508
52		2		-0.65125
53		2		0.47266
54		2		-0.99531
55		2		-0.063528
56		2		0.91652
57		2		-0.86222
58		2		0.12078
59		2		0.98129
